age,gender,education,marital_status,workclass,occupation,hours_per_week,capital_gain,capital_loss,native_country,annual_income,loan_status,experience_years,job_satisfaction,bmi,smoking_status,physical_activity,credit_score,disease_risk
27.0,0,1,2,3,5,7.0,20141.0,4809.0,5,74597.0,1,17.0,4.0,29.8,1,0,435.0,0.0
20.0,0,0,0,1,5,54.0,49490.0,2009.0,5,85046.0,0,4.0,4.0,26.7,1,0,547.0,0.0
55.0,0,3,0,3,2,97.0,44937.0,8593.0,5,88616.0,0,15.0,3.0,19.5,2,1,746.0,0.0
51.0,2,2,2,3,5,78.0,17176.0,2001.0,5,77363.0,1,43.0,1.0,26.0,0,0,589.0,0.0
23.0,0,0,0,0,6,79.0,42230.0,8785.0,2,69992.5,1,16.0,1.0,26.5,0,0,617.0,0.0
27.0,0,0,1,3,3,17.0,32515.0,504.0,5,27209.0,0,16.0,3.0,28.4,2,0,616.0,0.0
33.0,1,3,0,2,4,6.0,15546.0,2882.0,2,59280.0,0,4.0,5.0,28.8,2,0,709.0,1.0
46.0,1,1,0,0,0,79.0,34004.0,8057.0,0,81330.0,1,37.0,1.0,26.0,1,2,550.0,0.0
20.0,1,1,1,3,5,81.0,48904.0,78.0,5,43277.0,0,22.0,4.0,27.1,1,0,532.0,0.0
28.0,0,1,3,3,3,26.0,34016.0,3621.0,4,49089.0,1,12.0,5.0,27.6,1,2,761.0,0.0
54.0,1,0,2,3,6,23.0,44559.0,5434.0,0,17448.0,0,17.0,1.0,31.5,2,2,772.0,0.0
21.0,0,1,3,1,5,67.0,37268.0,7967.0,5,78686.0,1,17.0,5.0,26.4,0,0,359.0,0.0
66.0,1,1,1,2,4,13.0,20897.0,1332.0,5,91572.0,0,30.0,3.0,29.3,1,1,820.0,1.0
21.0,0,1,3,1,6,44.0,49028.0,3023.0,2,63115.0,0,12.0,2.0,28.1,1,0,628.0,0.0
41.0,0,0,3,0,4,39.0,4932.0,4856.0,2,79764.0,1,20.0,4.0,26.5,1,0,589.0,1.0
45.0,1,2,3,1,6,44.0,18528.0,958.0,4,38722.0,0,44.0,3.0,31.2,0,0,451.0,1.0
52.0,1,2,2,3,4,39.0,15225.0,5262.0,5,77274.0,1,33.0,4.0,21.7,2,2,612.0,0.0
55.0,2,2,1,3,2,37.0,25860.0,3670.0,5,84191.0,0,25.0,4.0,30.0,1,1,499.0,0.0
67.0,0,2,1,0,5,5.0,14431.0,1670.0,1,83656.0,0,11.0,4.0,22.8,1,1,597.0,0.0
41.0,0,1,3,2,3,49.0,29617.0,3584.0,3,37605.0,1,9.0,4.0,27.1,2,2,411.0,1.0
39.0,0,0,1,3,3,14.0,27752.0,3313.0,0,40085.0,0,33.0,3.0,19.7,2,2,576.0,0.0
43.0,0,2,2,2,3,16.0,49224.0,6568.0,5,69992.5,1,43.0,5.0,24.0,2,1,589.0,0.0
35.0,1,2,3,3,6,91.0,46590.0,2729.0,5,92141.0,0,22.0,1.0,28.7,0,2,589.0,1.0
20.0,1,2,1,0,1,10.0,18898.0,8947.0,4,69480.0,1,28.0,2.0,29.4,2,2,604.0,1.0
63.0,1,0,2,1,2,25.0,35034.0,9289.0,5,98503.0,1,3.0,1.0,28.0,1,0,533.0,0.0
28.0,0,2,0,1,0,80.0,17701.0,5010.0,4,69992.5,0,28.0,3.0,23.1,0,2,589.0,0.0
26.0,0,2,1,1,5,26.0,38384.0,5027.0,5,84957.0,1,4.0,1.0,23.1,2,1,699.0,1.0
50.0,0,3,0,3,4,24.0,24686.0,1957.0,0,51761.0,1,25.0,5.0,29.3,0,2,644.0,0.0
43.0,1,0,2,3,2,27.0,48422.0,5271.0,4,24215.0,1,27.0,1.0,31.1,1,1,464.0,0.0
53.0,0,3,3,3,3,42.0,32829.0,880.0,5,42230.0,0,20.0,1.0,26.0,1,1,842.0,0.0
21.0,0,2,1,1,0,8.0,8736.0,2971.0,5,99040.0,1,20.0,5.0,30.1,1,1,619.0,0.0
69.0,1,3,3,2,1,48.0,2700.0,9873.0,5,131136.0,1,9.0,3.0,23.5,1,1,632.0,0.0
19.0,0,2,1,1,5,94.0,20569.0,5066.0,5,8965.0,0,12.0,1.0,33.1,0,2,586.0,0.0
25.0,0,0,0,0,1,20.0,7143.0,1253.0,3,108808.0,1,23.0,2.0,27.1,0,0,589.0,0.0
24.0,1,1,3,1,3,98.0,46144.0,6939.0,5,72033.0,1,35.0,3.0,33.0,1,1,395.0,0.0
53.0,0,2,3,0,5,33.0,47339.0,1037.0,5,65853.0,0,37.0,1.0,28.4,2,2,651.0,1.0
51.0,0,2,2,1,1,55.0,16507.0,8205.0,4,63887.0,1,10.0,1.0,20.7,0,0,460.0,0.0
57.0,0,2,2,0,3,32.0,19929.0,6515.0,1,55464.0,1,3.0,2.0,24.1,1,0,845.0,0.0
36.0,0,0,3,3,5,15.0,7858.0,9404.0,1,82923.0,1,22.0,3.0,23.8,2,2,532.0,0.0
46.0,1,2,0,0,5,38.0,7593.0,2858.0,5,59159.0,1,42.0,2.0,28.3,1,2,569.0,0.0
56.0,0,1,2,0,2,26.0,37975.0,578.0,5,64905.0,0,2.0,4.0,29.2,0,1,738.0,0.0
23.0,0,2,2,1,5,37.0,11005.0,8307.0,0,68702.0,1,33.0,5.0,31.0,0,2,358.0,0.0
27.0,1,1,2,0,3,11.0,7501.0,5508.0,5,20814.0,0,24.0,4.0,33.7,0,2,514.0,0.0
58.0,0,2,3,3,5,22.0,5109.0,3939.0,0,85186.0,1,6.0,2.0,21.4,1,0,401.0,1.0
59.0,0,2,0,2,3,19.0,26428.0,6869.0,5,53352.0,1,16.0,1.0,27.1,1,0,401.0,0.0
22.0,1,0,3,2,5,68.0,23169.0,3799.0,1,64412.0,0,36.0,5.0,27.1,0,1,448.0,1.0
41.0,0,1,0,3,2,95.0,11413.0,8979.0,0,53834.0,1,13.0,2.0,27.8,1,2,505.0,0.0
58.0,0,3,0,3,4,19.0,4426.0,9483.0,0,76813.0,1,34.0,4.0,34.5,2,2,836.0,0.0
39.0,0,1,0,0,2,61.0,18983.0,5016.0,5,99711.0,0,29.0,4.0,26.3,2,0,809.0,1.0
43.0,0,0,0,2,5,35.0,47650.0,1660.0,0,86760.0,1,0.0,3.0,23.3,2,0,648.0,0.0
68.0,1,3,3,3,4,82.0,35919.0,3411.0,1,112538.0,1,37.0,5.0,17.3,1,1,589.0,0.0
54.0,1,1,0,1,6,21.0,2005.0,6969.0,5,97755.0,0,33.0,1.0,32.5,0,2,459.0,1.0
62.0,0,0,1,3,6,49.0,34617.0,5651.0,5,96562.0,1,19.0,4.0,19.8,2,1,488.0,0.0
46.0,1,0,1,0,1,43.0,36434.0,9773.0,5,83210.0,1,27.0,5.0,27.1,0,1,560.0,1.0
53.0,1,3,3,0,5,32.0,48311.0,4741.0,5,59733.0,1,16.0,5.0,25.8,0,2,326.0,0.0
37.0,1,0,0,3,1,79.0,11565.0,7766.0,2,43669.0,0,18.0,4.0,28.8,1,2,680.0,0.0
35.0,0,1,0,0,4,20.0,13716.0,5150.0,5,81329.0,1,10.0,3.0,39.900000000000006,1,0,589.0,1.0
57.0,0,1,2,0,5,28.0,10888.0,195.0,5,75971.0,0,22.0,4.0,30.7,2,0,731.0,0.0
62.0,0,0,1,3,4,22.0,14095.0,7573.0,1,37955.0,1,18.0,2.0,27.1,1,2,445.0,0.0
58.0,0,3,1,3,4,95.0,13100.0,4131.0,1,86026.0,0,30.0,4.0,21.9,0,1,574.0,0.0
32.0,1,1,0,0,4,77.0,44356.0,2738.0,5,40417.0,0,2.0,2.0,33.2,0,1,682.0,1.0
32.0,1,1,3,0,1,36.0,25124.0,9613.0,3,32427.0,0,23.0,4.0,34.7,0,0,464.0,0.0
41.0,0,1,1,3,4,75.0,27166.0,6887.0,1,53613.0,1,12.0,3.0,18.8,0,2,644.0,0.0
46.0,1,0,0,3,0,54.0,47490.0,9677.0,5,60121.0,1,32.0,5.0,32.0,2,0,717.0,1.0
34.0,0,1,3,0,6,87.0,3320.0,6646.0,5,97907.0,0,10.0,1.0,15.4,0,1,658.0,0.0
66.0,1,3,2,0,3,47.0,31020.0,6386.0,5,109976.0,0,18.0,5.0,23.8,1,2,349.0,0.0
64.0,1,3,3,3,3,38.0,41381.0,1050.0,5,61795.0,1,43.0,5.0,17.6,2,0,747.0,0.0
42.0,0,1,0,3,2,26.0,42482.0,7865.0,1,74349.0,1,44.0,2.0,31.5,0,0,826.0,0.0
33.0,0,0,1,1,4,149.0,5279.0,27.0,4,133984.5,1,37.0,3.0,39.900000000000006,2,0,482.0,0.0
67.0,0,0,3,2,0,6.0,40501.0,9712.0,3,85375.0,1,12.0,4.0,26.3,2,2,438.0,1.0
34.0,0,3,3,1,3,38.0,23674.0,4692.0,5,63206.0,0,39.0,3.0,25.0,1,1,589.0,0.0
64.0,0,1,0,0,2,65.0,42949.0,2816.0,3,47511.0,0,36.0,5.0,30.5,0,0,805.0,1.0
64.0,1,2,0,1,5,14.0,34774.0,280.0,5,69992.5,0,17.0,2.0,26.9,1,0,712.0,0.0
38.0,1,2,2,2,5,61.0,3495.0,6541.0,5,69992.5,1,29.0,1.0,27.1,1,0,497.0,0.0
61.0,0,0,2,0,0,36.0,26948.0,5131.0,4,63961.0,0,1.0,5.0,21.0,1,1,786.0,1.0
65.0,0,0,1,1,0,91.0,19970.0,6043.0,0,87245.0,1,29.0,3.0,27.0,2,2,736.0,1.0
44.0,0,1,0,0,3,59.0,3023.0,8930.0,5,88951.0,0,25.0,1.0,22.6,1,0,420.0,1.0
22.0,0,2,0,3,5,46.0,26440.0,932.0,5,88472.0,0,36.0,2.0,27.1,1,2,578.0,1.0
39.0,1,2,3,3,0,67.0,15712.0,9751.0,5,63659.0,1,19.0,4.0,30.9,0,2,558.0,0.0
50.0,0,3,2,1,3,82.0,9042.0,1341.0,0,97208.0,1,39.0,2.0,34.4,2,0,300.0,0.0
57.0,2,2,0,1,1,45.0,40073.0,496.0,5,48239.0,0,6.0,4.0,31.1,2,0,489.0,0.0
19.0,0,1,1,3,4,40.0,20215.0,9051.0,5,58944.0,1,8.0,1.0,26.3,1,1,751.0,0.0
52.0,1,1,3,0,5,75.0,37660.0,5399.0,5,67319.0,0,7.0,2.0,28.0,0,2,594.0,1.0
60.0,1,1,3,1,1,26.0,38209.0,7651.0,4,89795.0,0,18.0,3.0,29.8,0,0,399.0,0.0
36.0,1,1,0,0,2,30.0,40338.0,2122.0,5,78496.0,0,30.0,3.0,27.1,1,0,774.0,0.0
57.0,0,0,0,1,3,85.0,42972.0,9840.0,1,74647.0,1,10.0,1.0,22.8,1,2,643.0,0.0
44.0,1,1,2,0,3,9.0,29421.0,4165.0,2,78689.0,0,27.0,1.0,26.1,2,0,633.0,1.0
57.0,0,3,1,1,6,24.0,541.0,7232.0,5,71020.0,0,13.0,2.0,31.8,2,0,529.0,0.0
53.0,1,1,2,1,0,88.0,19515.0,2396.0,0,75259.0,0,6.0,3.0,28.7,1,0,456.0,0.0
56.0,1,1,3,0,5,81.0,16515.0,4643.0,5,108468.0,1,4.0,1.0,27.1,0,0,670.0,0.0
19.0,0,1,3,0,2,58.0,21036.0,4967.0,5,63138.0,1,17.0,5.0,14.3,0,1,589.0,0.0
58.0,1,1,0,2,3,88.0,25495.0,5021.0,1,69992.5,1,43.0,5.0,31.4,1,1,841.0,0.0
35.0,1,2,1,2,6,71.0,31143.0,723.0,2,64292.0,0,3.0,5.0,32.6,0,1,589.0,0.0
63.0,1,0,2,0,1,53.0,8260.0,2597.0,5,69513.0,0,22.0,4.0,21.1,2,0,522.0,0.0
40.0,1,1,0,2,3,99.0,17037.0,3226.0,5,47680.0,1,19.0,5.0,25.5,0,1,636.0,1.0
43.0,1,3,0,0,3,29.0,16507.0,690.0,5,27107.0,0,8.0,1.0,28.9,2,1,380.0,0.0
28.0,1,0,3,0,1,91.0,37670.0,1914.0,1,68416.0,1,20.0,2.0,30.2,0,0,589.0,0.0
65.0,0,0,0,2,4,45.0,97.0,5059.0,1,93921.0,1,10.0,2.0,25.5,1,1,689.0,0.0
18.0,1,2,0,1,3,58.0,45372.0,3730.0,5,46550.0,0,17.0,3.0,25.5,2,1,578.0,0.0
53.0,0,1,2,1,6,50.0,47812.0,6230.0,4,78219.0,0,12.0,2.0,26.4,1,0,765.0,0.0
67.0,0,1,0,0,2,78.0,1729.0,562.0,3,69992.5,0,34.0,4.0,16.3,1,0,572.0,0.0
37.0,1,2,0,2,1,18.0,39102.0,6758.0,4,48857.0,1,10.0,4.0,34.0,0,0,615.0,0.0
48.0,1,0,1,2,6,82.0,21327.0,2083.0,0,71229.0,1,38.0,3.0,23.9,0,2,614.0,0.0
25.0,0,2,2,1,3,90.0,11886.0,9172.0,3,65232.0,1,34.0,4.0,29.1,1,0,384.0,0.0
57.0,1,1,0,1,3,72.0,27067.0,6666.0,0,69992.5,1,1.0,1.0,24.6,1,1,441.0,1.0
41.0,0,2,1,1,6,43.0,13295.0,7779.0,2,83228.0,0,22.0,3.0,24.3,2,0,589.0,1.0
37.0,2,2,3,0,2,38.0,21253.0,7584.0,5,51582.0,1,12.0,3.0,19.2,1,2,606.0,0.0
32.0,1,3,1,1,2,31.0,31495.0,670.0,4,90981.0,0,38.0,1.0,25.0,2,2,717.0,0.0
47.0,0,3,2,3,2,44.0,49061.0,6839.0,5,96738.0,1,17.0,1.0,39.4,2,2,303.0,0.0
37.0,1,0,2,2,4,77.0,35290.0,7473.0,5,88332.0,1,33.0,2.0,35.6,2,2,595.0,1.0
55.0,1,2,3,0,0,11.0,19942.0,7916.0,4,68291.0,1,3.0,1.0,27.1,2,2,304.0,0.0
19.0,1,1,2,0,5,97.0,34248.0,469.0,4,80474.0,0,18.0,4.0,22.5,0,2,345.0,0.0
23.0,1,2,2,0,0,41.0,9535.0,7489.0,1,118668.0,1,14.0,3.0,29.4,2,0,842.0,0.0
59.0,1,2,2,3,6,64.0,16255.0,8739.0,0,69992.5,1,38.0,3.0,30.9,1,0,463.0,1.0
35.0,1,2,0,1,5,22.0,14633.0,1827.0,5,51020.0,1,19.0,1.0,32.8,1,0,720.0,0.0
53.0,0,0,1,2,5,54.0,14612.0,4902.0,5,62483.0,0,17.0,5.0,28.7,2,0,357.0,0.0
31.0,1,1,3,0,5,97.0,11969.0,3442.0,2,74468.0,0,19.0,1.0,29.0,2,1,695.0,0.0
43.0,1,1,3,2,6,41.0,14.0,5233.0,5,105063.0,0,12.0,3.0,22.2,0,0,519.0,0.0
51.0,1,0,0,3,5,10.0,49726.0,483.0,3,52508.0,0,5.0,4.0,33.4,2,0,352.0,0.0
47.0,0,2,3,1,2,55.0,31349.0,3642.0,5,89183.0,1,44.0,3.0,22.2,2,2,703.0,0.0
24.0,0,3,0,3,2,44.0,19657.0,9544.0,4,97220.0,0,1.0,2.0,26.7,1,0,674.0,0.0
47.0,0,3,1,1,0,36.0,43789.0,6308.0,5,65263.0,1,5.0,1.0,27.1,0,1,814.0,0.0
35.0,0,1,2,3,5,51.0,4681.0,602.0,5,62161.0,0,38.0,2.0,33.0,2,0,699.0,0.0
39.0,0,2,0,3,0,38.0,27153.0,5939.0,5,99911.0,1,38.0,4.0,29.2,2,2,626.0,0.0
34.0,0,0,2,1,5,48.0,46213.0,851.0,5,115016.0,0,34.0,5.0,22.0,2,1,403.0,0.0
48.0,1,3,2,0,5,74.0,10660.0,1931.0,1,54490.0,1,20.0,3.0,34.0,1,2,706.0,0.0
34.0,1,3,2,3,2,66.0,38927.0,3725.0,4,104822.0,1,12.0,1.0,27.1,1,2,572.0,0.0
48.0,1,0,2,1,6,56.0,48393.0,458.0,4,87057.0,0,23.0,1.0,36.8,2,2,599.0,0.0
30.0,1,0,2,3,5,41.0,14651.0,7206.0,5,67209.0,1,31.0,4.0,33.6,2,1,307.0,0.0
44.0,0,1,1,1,6,28.0,38391.0,1487.0,3,27065.0,1,33.0,4.0,25.6,1,2,717.0,0.0
37.0,1,0,3,1,2,8.0,30128.0,1086.0,5,41983.0,0,9.0,5.0,26.4,1,0,436.0,0.0
34.0,1,0,3,3,3,52.0,14296.0,9087.0,5,55254.0,0,35.0,1.0,32.5,0,1,352.0,0.0
46.0,1,0,0,0,3,83.0,38245.0,4463.0,2,56525.0,0,25.0,3.0,28.7,2,0,796.0,0.0
56.0,0,2,0,1,6,27.0,14549.0,4248.0,0,76818.0,0,43.0,4.0,24.0,1,1,553.0,0.0
52.0,0,1,2,0,0,84.0,15278.0,956.0,5,7244.5,0,28.0,3.0,28.2,1,2,440.0,0.0
25.0,0,3,1,1,0,43.0,7034.0,6395.0,5,88615.0,0,44.0,4.0,28.8,2,1,732.0,0.0
60.0,0,1,1,0,4,43.0,27649.0,9028.0,3,69992.5,1,30.0,4.0,39.900000000000006,1,2,467.0,0.0
55.0,0,2,3,3,2,55.0,6985.0,5427.0,2,38005.0,0,9.0,5.0,33.5,2,1,768.0,0.0
32.0,0,0,1,3,4,87.0,30388.0,8383.0,2,102863.0,1,24.0,1.0,27.0,1,1,701.0,1.0
67.0,0,0,0,0,1,30.0,23371.0,3892.0,0,93676.0,1,28.0,4.0,26.3,1,0,547.0,0.0
18.0,1,0,3,0,4,66.0,24068.0,7017.0,5,7244.5,1,3.0,5.0,22.0,1,2,498.0,0.0
50.0,0,2,2,2,4,47.0,10524.0,8743.0,5,102003.0,0,13.0,1.0,27.1,2,0,574.0,0.0
20.0,1,1,3,3,1,16.0,48529.0,227.0,5,81947.0,1,7.0,4.0,23.8,0,1,356.0,0.0
56.0,0,3,1,0,6,87.0,11394.0,2210.0,0,53425.0,0,3.0,5.0,27.1,2,2,314.0,0.0
55.0,0,3,1,1,5,15.0,49341.0,6685.0,5,58025.0,0,4.0,1.0,28.9,1,0,579.0,0.0
65.0,2,1,3,1,5,98.0,16447.0,3885.0,4,85896.0,1,16.0,2.0,24.9,0,0,371.0,0.0
32.0,1,2,0,1,5,76.0,45918.0,3663.0,3,98570.0,0,39.0,2.0,17.0,1,1,519.0,0.0
59.0,1,2,2,0,3,70.0,32733.0,1691.0,0,45956.0,1,20.0,4.0,19.5,0,1,802.0,0.0
35.0,0,0,1,3,4,43.0,816.0,1423.0,1,61342.0,0,9.0,5.0,27.4,2,1,805.0,0.0
55.0,1,0,0,0,0,38.0,22099.0,6162.0,0,88828.0,0,37.0,5.0,27.5,2,2,630.0,1.0
48.0,1,2,3,2,5,55.0,49994.0,1507.0,4,110068.0,0,25.0,1.0,31.3,1,2,739.0,0.0
37.0,0,0,1,3,2,18.0,37145.0,2022.0,1,27822.0,0,10.0,4.0,24.3,1,2,581.0,1.0
24.0,0,3,2,0,6,41.0,22259.0,6422.0,5,93722.0,1,18.0,5.0,24.6,0,0,589.0,1.0
54.0,0,2,1,2,2,61.0,36154.0,2357.0,4,42943.0,1,14.0,1.0,26.7,2,2,408.0,0.0
44.0,0,3,1,0,2,90.0,24566.0,7827.0,4,82977.0,1,27.0,2.0,26.5,0,1,347.0,0.0
25.0,1,1,2,0,4,23.0,17898.0,3572.0,5,105678.0,1,38.0,4.0,32.8,2,2,386.0,0.0
31.0,0,1,3,0,2,23.0,41475.0,9250.0,1,53718.0,1,38.0,1.0,19.1,1,0,749.0,0.0
67.0,0,1,1,2,5,55.0,9226.0,3204.0,2,66736.0,0,2.0,1.0,30.7,0,2,691.0,0.0
32.0,1,3,1,0,2,61.0,38257.0,2134.0,3,58217.0,1,33.0,3.0,23.2,2,1,573.0,0.0
24.0,1,0,1,1,5,39.0,13662.0,9640.0,0,76434.0,0,14.0,2.0,33.5,1,1,697.0,0.0
50.0,0,0,3,2,5,58.0,1004.0,5129.0,0,71208.0,0,7.0,1.0,27.6,0,1,329.0,0.0
69.0,0,1,2,0,1,90.0,8569.0,1569.0,5,83743.0,0,9.0,1.0,37.6,1,0,714.0,0.0
51.0,0,1,3,3,5,69.0,48197.0,1581.0,5,72155.0,1,36.0,4.0,17.3,1,1,629.0,0.0
21.0,1,3,1,0,2,62.0,31927.0,1592.0,5,41390.0,1,6.0,4.0,30.6,1,1,490.0,1.0
18.0,0,1,3,3,4,63.0,1403.0,8324.0,5,39824.0,1,31.0,2.0,32.0,0,2,712.0,0.0
58.0,1,2,1,3,1,29.0,2848.0,8680.0,5,91838.0,1,28.0,1.0,19.5,2,0,730.0,0.0
31.0,0,2,3,2,4,5.0,7315.0,5796.0,3,54772.0,0,9.0,2.0,27.3,1,1,470.0,0.0
48.0,0,0,1,2,1,56.0,5015.0,6746.0,4,87714.0,0,27.0,1.0,25.0,2,2,517.0,0.0
55.0,1,1,0,0,5,5.0,19823.0,2275.0,5,51419.0,0,39.0,4.0,28.2,2,2,658.0,0.0
67.0,1,3,1,0,6,74.0,15109.0,8504.0,5,95673.0,1,41.0,4.0,21.5,2,2,382.0,0.0
37.0,1,1,3,1,2,19.0,1170.0,6356.0,5,58730.0,1,36.0,5.0,39.900000000000006,1,0,668.0,0.0
20.0,1,1,2,3,1,50.0,29408.0,9997.0,1,133984.5,0,11.0,2.0,19.9,0,1,819.0,1.0
52.0,0,2,3,3,1,53.0,43900.0,8827.0,5,104894.0,0,1.0,1.0,20.7,0,2,403.0,0.0
63.0,1,3,0,2,3,92.0,24503.0,9346.0,5,90227.0,0,16.0,1.0,24.6,0,2,302.0,0.0
50.0,0,0,3,0,5,35.0,6758.0,4965.0,5,59684.0,0,1.0,5.0,26.5,1,0,736.0,0.0
32.0,0,3,1,1,2,53.0,39800.0,3505.0,5,88307.0,1,13.0,4.0,27.8,2,0,690.0,1.0
20.0,0,3,0,3,6,56.0,13704.0,296.0,1,86526.0,1,34.0,4.0,32.3,2,1,756.0,1.0
45.0,1,1,0,2,0,48.0,37516.0,2790.0,2,87422.0,0,34.0,2.0,23.2,0,2,677.0,0.0
44.0,0,3,1,0,5,74.0,44077.0,1359.0,1,75441.0,0,3.0,3.0,24.8,1,1,645.0,1.0
64.0,0,0,1,2,0,11.0,33712.0,8054.0,5,30796.0,0,41.0,1.0,27.1,2,0,316.0,1.0
64.0,0,1,2,0,1,11.0,30341.0,8569.0,3,87569.0,1,16.0,5.0,28.0,1,1,565.0,0.0
50.0,1,2,1,0,3,69.0,24624.0,2167.0,2,69992.5,1,14.0,4.0,24.3,0,0,759.0,0.0
36.0,1,1,2,0,5,66.0,28957.0,2302.0,5,88154.0,1,10.0,5.0,21.4,0,1,785.0,0.0
50.0,0,2,0,3,4,84.0,22432.0,4554.0,0,39360.0,1,15.0,5.0,19.4,1,1,680.0,1.0
48.0,0,3,2,2,2,92.0,25197.0,6799.0,3,70841.0,0,2.0,1.0,24.5,2,0,763.0,1.0
21.0,1,3,3,3,5,48.0,16401.0,5840.0,5,72896.0,1,37.0,3.0,35.3,0,2,595.0,0.0
49.0,0,0,3,3,3,82.0,8302.0,2147.0,5,90069.0,0,14.0,3.0,30.3,1,2,643.0,0.0
59.0,1,0,2,0,6,40.0,34607.0,5165.0,4,38803.0,0,6.0,1.0,27.9,0,1,546.0,1.0
45.0,1,2,1,0,5,53.0,45184.0,3555.0,2,60360.0,1,1.0,2.0,24.9,1,1,359.0,0.0
33.0,0,2,3,3,2,39.0,32874.0,7256.0,5,78791.0,0,23.0,2.0,33.0,0,2,637.0,0.0
66.0,0,0,1,3,1,11.0,14473.0,5934.0,5,48550.0,0,33.0,3.0,25.6,1,0,600.0,0.0
60.0,0,3,1,3,6,70.0,45930.0,2331.0,4,75705.0,1,34.0,3.0,34.3,2,2,581.0,0.0
45.0,0,2,0,2,5,54.0,47614.0,8825.0,1,91487.0,0,27.0,3.0,22.9,0,0,795.0,0.0
32.0,0,1,1,0,0,97.0,45135.0,8015.0,4,81498.0,1,8.0,4.0,28.5,2,1,427.0,0.0
65.0,1,2,1,0,4,14.0,10451.0,1104.0,3,81628.0,0,26.0,1.0,34.9,0,0,487.0,0.0
39.0,0,3,2,0,4,25.0,44615.0,8898.0,1,41125.0,0,12.0,2.0,22.7,0,2,703.0,0.0
48.0,1,2,1,2,2,25.0,13929.0,8334.0,5,42616.0,1,34.0,1.0,30.8,1,0,691.0,1.0
38.0,0,3,1,2,4,90.0,3779.0,4725.0,5,61669.0,0,6.0,5.0,19.2,0,2,417.0,0.0
49.0,1,0,1,0,2,84.0,6447.0,4157.0,5,72976.0,0,31.0,5.0,27.4,2,1,811.0,0.0
24.0,1,3,1,3,0,63.0,6878.0,893.0,4,54032.0,0,30.0,2.0,31.1,2,0,594.0,0.0
50.0,1,2,2,1,5,71.0,45742.0,4138.0,5,63312.0,1,0.0,3.0,37.4,0,1,425.0,0.0
25.0,1,1,3,0,6,49.0,32926.0,5652.0,0,70463.0,0,31.0,4.0,28.8,1,0,553.0,0.0
31.0,1,2,0,2,4,26.0,1082.0,3743.0,5,76276.0,0,35.0,5.0,29.7,1,0,825.0,0.0
42.0,0,0,3,3,5,77.0,9478.0,2451.0,0,64736.0,1,39.0,2.0,27.3,0,1,363.0,1.0
49.0,1,2,2,0,6,83.0,18880.0,6174.0,0,69992.5,1,35.0,1.0,29.0,1,2,598.0,0.0
45.0,0,3,0,0,0,77.0,38.0,1407.0,1,49556.0,0,21.0,1.0,24.6,1,1,800.0,0.0
19.0,0,2,3,0,0,65.0,22561.0,5264.0,5,131854.0,0,13.0,4.0,36.4,1,0,357.0,1.0
34.0,1,3,1,2,5,8.0,1384.0,6296.0,5,69992.5,1,10.0,1.0,29.8,1,0,557.0,1.0
44.0,0,3,2,0,6,34.0,40817.0,7557.0,2,73695.0,0,36.0,3.0,28.0,0,1,558.0,1.0
19.0,1,2,2,3,2,31.0,9976.0,6809.0,5,63755.0,0,4.0,4.0,26.8,1,1,372.0,0.0
25.0,1,3,1,3,6,55.0,10050.0,1377.0,5,54958.0,0,27.0,2.0,24.5,2,1,755.0,0.0
55.0,0,2,0,0,2,34.0,43181.0,979.0,5,112175.0,1,29.0,3.0,33.3,2,2,838.0,0.0
37.0,1,1,3,3,4,26.0,40534.0,4864.0,5,58847.0,0,16.0,3.0,22.3,2,2,313.0,0.0
66.0,1,3,0,1,5,45.0,4863.0,7894.0,3,69992.5,0,36.0,2.0,27.5,1,2,825.0,0.0
54.0,0,2,0,2,3,25.0,28762.0,6381.0,1,39639.0,0,7.0,4.0,23.3,0,0,589.0,0.0
38.0,1,1,0,1,1,23.0,30187.0,34.0,2,76408.0,0,33.0,5.0,38.8,0,1,636.0,0.0
43.0,1,1,1,3,5,59.0,33108.0,2235.0,3,34988.0,1,21.0,5.0,27.5,2,1,745.0,0.0
48.0,0,1,2,3,6,42.0,32679.0,1738.0,5,105661.0,0,12.0,4.0,22.8,2,0,826.0,1.0
37.0,1,3,2,0,2,58.0,9200.0,994.0,2,80399.0,0,34.0,4.0,23.0,2,1,509.0,0.0
23.0,0,2,3,2,6,72.0,16375.0,7769.0,4,90262.0,1,23.0,3.0,22.0,1,0,614.0,0.0
67.0,1,0,3,1,2,42.0,15642.0,3381.0,0,16559.0,1,28.0,1.0,30.6,0,2,397.0,1.0
32.0,0,3,1,3,6,11.0,15522.0,9292.0,0,68591.0,1,21.0,5.0,30.0,1,2,582.0,0.0
18.0,0,3,0,0,5,88.0,29217.0,6086.0,5,67103.0,1,31.0,3.0,24.8,1,0,589.0,0.0
43.0,1,3,3,0,4,60.0,9722.0,597.0,5,36631.0,0,1.0,4.0,20.3,0,0,811.0,0.0
46.0,1,1,3,0,1,77.0,10739.0,4032.0,4,9855.0,1,33.0,5.0,33.7,0,2,546.0,0.0
19.0,0,2,3,3,1,87.0,33233.0,1775.0,1,69992.5,0,16.0,4.0,24.4,2,0,590.0,0.0
39.0,1,3,3,2,3,53.0,12119.0,315.0,4,92448.0,1,37.0,5.0,27.1,1,2,398.0,1.0
46.0,1,1,3,3,2,37.0,14268.0,5312.0,1,111247.0,1,18.0,1.0,24.8,1,1,750.0,0.0
